,timestamp,PM2.5,Temperature_in_°C,Relative_Temp_in_°C,Wind_Speed_in_Kmph,Rel_Humidity,Dew_Point_in_°C,Atmospheric_Pressure_in_mb,Thunder,Few_clouds,Rain,Clear,Cloudy
341,17-06-2015 10:30,475,35,39,13,0.47,22,1002,0,0,0,1,0
342,17-06-2015 11:30,338,37,41,9,0.39,21,1002,0,0,0,1,0
343,17-06-2015 12:30,320,37,40,7,0.37,20,1001,0,0,0,1,0
344,17-06-2015 13:30,311,38,40,9,0.33,19,1000,0,0,0,1,0
345,17-06-2015 14:30,303,38.75,41.5,12,0.315,19,999.25,0,0,0,1,0
346,17-06-2015 15:30,322,39,42,11,0.31,19,999,0,1,0,0,0
347,17-06-2015 16:30,381,38.5,41,10,0.32,19,997.5,0,1,0,0,0
348,17-06-2015 17:30,326,38,40,7,0.33,19,997,0,1,0,0,0
349,17-06-2015 18:30,268,38,40,9,0.33,19,997,0,1,0,0,0
350,17-06-2015 19:30,136,36,38,9,0.37,19,998,0,0,0,1,0
351,17-06-2015 20:30,113,36,38,9,0.37,19,998,0,0,0,1,0
352,17-06-2015 21:30,103,35,37,4,0.39,19,998,0,0,0,1,0
353,17-06-2015 22:30,133,32,36,3,0.55,22,1000,0,0,0,1,0
354,17-06-2015 23:30,78,32,36,3,0.55,22,1000,0,0,0,1,0
355,18-06-2015 00:30,118,32,36,3,0.55,22,1000,0,0,0,1,0
356,18-06-2015 01:30,171,32,36,15,0.55,22,1000,0,0,0,1,0
357,18-06-2015 02:30,191,32,36,7,0.55,22,1000,0,0,0,1,0
358,18-06-2015 03:30,309,32,35,6,0.52,21,1000,0,0,0,1,0
359,18-06-2015 04:30,305,31,35,6,0.59,22,1000,0,0,0,1,0
360,18-06-2015 05:30,307,31,35,3,0.59,22,1000,0,0,0,1,0
361,18-06-2015 06:30,330,31,35,9,0.62,23,1001,0,0,0,1,0
362,18-06-2015 07:30,308,32,36,9,0.55,22,1001,0,0,0,1,0
363,18-06-2015 08:30,256,35,38,7,0.44,21,1002,0,0,0,1,0
364,18-06-2015 09:30,315,37,41,7,0.39,21,1002,0,0,0,1,0
365,18-06-2015 10:30,309,38,42,7,0.37,21,1002,0,0,0,1,0
366,18-06-2015 11:30,303,39,42,6,0.33,20,1001,0,1,0,0,0
367,18-06-2015 12:30,311,39,42,7,0.31,19,1001,0,1,0,0,0
368,18-06-2015 13:30,354,40,43,9,0.29,19,1000,0,1,0,0,0
369,18-06-2015 14:30,321,41,43,9,0.26,18,999,0,1,0,0,0
370,18-06-2015 15:30,327,41,43,9,0.25,17,998,0,1,0,0,0
371,18-06-2015 16:30,362,41,43,7,0.25,17,998,0,1,0,0,0
372,18-06-2015 17:30,317,40,41,11,0.26,17,997,0,1,0,0,0
373,18-06-2015 18:30,326,39,41,9,0.29,18,997,0,1,0,0,0
374,18-06-2015 19:30,267,38,40,7,0.31,18,997,0,1,0,0,0
375,18-06-2015 20:30,312,37,39,7,0.33,18,997,0,1,0,0,0
376,18-06-2015 21:30,197,37,40,7,0.37,20,998,0,1,0,0,0
377,18-06-2015 22:30,192,37,40,9,0.37,20,999,0,1,0,0,0
378,18-06-2015 23:30,179,35,38,11,0.44,21,999,0,1,0,0,0
379,19-06-2015 00:30,249,34,37,11,0.47,21,999,0,1,0,0,0
380,19-06-2015 01:30,321,34,37,7,0.47,21,999,0,1,0,0,0
381,19-06-2015 02:30,342,34,37,9,0.47,21,999,0,1,0,0,0
382,19-06-2015 03:30,361,34,37,9,0.47,21,998,0,1,0,0,0
383,19-06-2015 04:30,311,33,35,3,0.46,20,998,0,1,0,0,0
384,19-06-2015 05:30,302,32,34,6,0.49,20,999,0,1,0,0,0
385,19-06-2015 06:30,300,33,36,9,0.49,21,999,0,1,0,0,0
386,19-06-2015 07:30,290,34,36,9,0.41,19,1000,0,1,0,0,0
387,19-06-2015 08:30,330,36,39,9,0.39,20,1000,0,1,0,0,0
388,19-06-2015 09:30,321,37,40,11,0.37,20,1000,0,0,0,1,0
389,19-06-2015 10:30,331,38,41,13,0.35,20,1000,0,1,0,0,0
390,19-06-2015 11:30,343,40,44,15,0.31,20,1000,0,1,0,0,0
391,19-06-2015 12:30,306,41,44,13,0.28,19,999,0,1,0,0,0
392,19-06-2015 13:30,284,42,44,9,0.25,18,999,0,1,0,0,0
393,19-06-2015 14:30,236,41,46,9,0.32,21,998,0,1,0,0,0
394,19-06-2015 15:30,251,41,46,11,0.32,21,997,0,1,0,0,0
395,19-06-2015 16:30,332,41,45,11,0.3,20,997,0,1,0,0,0
396,19-06-2015 17:30,336,40,48,19,0.4,24,996,0,1,0,0,0
397,19-06-2015 18:30,206,38,47,20,0.47,25,996,0,1,0,0,0
398,19-06-2015 19:30,304,36,45,19,0.53,25,996,0,1,0,0,0
399,19-06-2015 20:30,150,36,45,17,0.53,25,997.5,0,0,0,1,0
400,19-06-2015 21:30,198,36,45,20,0.53,25,998,0,0,0,1,0
401,19-06-2015 22:30,165,35,43,17,0.56,25,999,0,0,0,1,0
402,19-06-2015 23:30,82,35,43,17,0.56,25,999,0,0,0,1,0
403,20-06-2015 00:30,288,34,41,17,0.56,24,999,0,0,0,1,0
404,20-06-2015 01:30,414,34,41,17,0.56,24,999,0,0,0,1,0
405,20-06-2015 03:30,243,34,41,15,0.56,24,999,0,0,0,1,0
406,20-06-2015 04:30,233,32,38,9,0.63,24,999,0,0,0,1,0
407,20-06-2015 05:30,168,32,38,13,0.63,24,999,0,0,0,1,0
408,20-06-2015 06:30,103,32,38,19,0.63,24,1000,0,1,0,0,0
409,20-06-2015 07:30,175,31,38,22,0.7,25,1001,1,0,0,0,0
410,20-06-2015 08:30,321,29,33,19,0.7,23,1002,1,0,0,0,0
411,20-06-2015 09:30,98,32,35,15,0.52,21,1002,1,0,0,0,0
412,20-06-2015 10:30,82,34,36,15,0.44,20,1002,0,1,0,0,0
413,20-06-2015 11:30,123,34,36,15,0.41,19,1002,0,1,0,0,0
414,20-06-2015 12:30,131,35,37,15,0.39,19,1001,0,1,0,0,0
415,20-06-2015 13:30,162,36,38,17,0.36,18.5,1000,0,1,0,0,0
416,20-06-2015 14:30,140,37,39,19,0.33,18,999,0,1,0,0,0
417,20-06-2015 15:30,77,38,42,19,0.37,21,998,0,1,0,0,0
418,20-06-2015 16:30,80,37,41,19,0.39,21,998,0,1,0,0,0
419,20-06-2015 17:30,104,36,39,15,0.39,20,997,0,0,0,1,0
420,20-06-2015 18:30,125,35,38,20,0.41,20,997,0,1,0,0,0
421,20-06-2015 19:30,71,34,36,15,0.44,20,997,0,1,0,0,0
422,20-06-2015 20:30,68,33,35,15,0.46,20,997,0,1,0,0,0
423,20-06-2015 21:30,66,33,36,15,0.49,21,998,0,1,0,0,0
424,20-06-2015 22:30,72,32,35,15,0.52,21,999,0,1,0,0,0
425,20-06-2015 23:30,46,32,35,11,0.52,21,999,0,1,0,0,0
426,21-06-2015 00:30,85,32,35,13,0.52,21,1000,0,1,0,0,0
427,21-06-2015 01:30,111,31,34,11,0.55,21,1000,0,1,0,0,0
428,21-06-2015 02:30,126,31,34,13,0.55,21,1000,0,1,0,0,0
429,21-06-2015 03:30,27,30,33,15,0.59,21,1000,0,1,0,0,0
430,21-06-2015 04:30,102,30,33,15,0.59,21,1000,0,1,0,0,0
431,21-06-2015 05:30,75,30,33,15,0.59,21,1000,0,1,0,0,0
432,21-06-2015 06:30,44,30,33,11,0.59,21,1000,0,1,0,0,0
433,21-06-2015 07:30,27,32,35,15,0.52,21,1001,1,0,0,0,0
434,21-06-2015 08:30,153,26,27.5,29.5,0.815,22.5,1003.5,1,0,0,0,0
435,21-06-2015 18:30,84,32,37,19,0.59,23,997,0,0,0,1,0
436,21-06-2015 19:30,71,32,38,11,0.63,24,997,0,0,0,1,0
437,21-06-2015 20:30,75,32,38,9,0.63,24,998,0,0,0,1,0
438,21-06-2015 21:30,86,31,38,7,0.7,25,999,0,0,0,1,0
439,21-06-2015 22:30,93,31,37,7,0.66,24,999,0,0,0,1,0
440,21-06-2015 23:30,78,31,37,11,0.66,24,999,0,0,0,1,0
441,22-06-2015 00:30,66,30,36,9,0.75,25,999,0,1,0,0,0
442,22-06-2015 01:30,47,30,35,7,0.7,24,999,0,1,0,0,0
443,22-06-2015 02:30,325,30,35,7,0.7,24,999,0,1,0,0,0
444,22-06-2015 03:30,306,29,35,11,0.79,25,999,0,1,0,0,0
445,22-06-2015 04:30,307,29,35,9,0.79,25,998,0,1,0,0,0
446,22-06-2015 05:30,312,29,35,9,0.79,25,999,1,0,0,0,0
447,22-06-2015 06:30,304,28,33,19,0.84,25,999,1,0,0,0,0
448,22-06-2015 07:30,226,30,34,19,0.645,22.5,999.5,1,0,0,0,0
449,22-06-2015 08:30,269,32,35,19,0.52,21,1000,0,1,0,0,0
450,22-06-2015 09:30,319,34,42,15,0.59,25,1000,0,1,0,0,0
451,22-06-2015 10:30,379,35,43,17,0.56,25,1000,0,1,0,0,0
452,22-06-2015 11:30,210,36.5,43.5,14,0.485,24,998.5,0,1,0,0,0
453,22-06-2015 12:30,169,37,44,13,0.47,24,998,0,1,0,0,0
454,22-06-2015 13:30,31,31,37,11,0.66,24,997,1,0,0,0,0
455,22-06-2015 14:30,30,32.5,33.5,18.5,0.425,18,997.5,1,0,0,0,0
456,22-06-2015 15:30,125,34,35,17,0.36,17,997,1,0,0,0,0
457,22-06-2015 16:30,315,35,35,17,0.32,16,995,0,1,0,0,0
458,22-06-2015 19:30,73,34,35,11,0.39,18,995,0,0,0,1,0
459,22-06-2015 20:30,70,33,36,9,0.49,21,996,0,0,0,1,0
460,22-06-2015 21:30,50,32,39,9,0.67,25,997,0,0,0,1,0
461,22-06-2015 22:30,44,32,39,11,0.67,25,997,0,0,0,1,0
462,22-06-2015 23:30,48,32,38,9,0.63,24,998,0,0,0,1,0
463,23-06-2015 00:30,110,31,37,9,0.66,24,997,0,1,0,0,0
464,23-06-2015 01:30,322,30,35,3,0.7,24,997,0,1,0,0,0
465,23-06-2015 03:30,62,30,35,3,0.7,24,997,0,1,0,0,0
466,23-06-2015 04:30,72,30,35,3,0.7,24,997,0,1,0,0,0
467,23-06-2015 05:30,147,30,35,3,0.7,24,997,0,1,0,0,0
468,23-06-2015 06:30,155,30,35,9,0.7,24,997,0,1,0,0,0
469,23-06-2015 07:30,152,32,38,9,0.63,24,998,0,1,0,0,0
470,23-06-2015 08:30,343,33.5,37.5,14,0.505,22,998,0,1,0,0,0
471,23-06-2015 09:30,404,35,39.5,10,0.465,22,997.5,0,1,0,0,0
472,23-06-2015 10:30,397,36,41,7,0.44,22,997,0,1,0,0,0
473,23-06-2015 11:30,375,38,43,6,0.4,22,996,0,1,0,0,0
474,23-06-2015 12:30,395,39,44,6,0.37,22,996,0,1,0,0,0
475,23-06-2015 13:30,345,39.5,44,6.5,0.34,21,995,0,1,0,0,0
476,23-06-2015 14:30,279,39,43,11,0.35,21,995,1,0,0,0,0
477,23-06-2015 15:30,226,38,43,6,0.4,22,995,1,0,0,0,0
478,23-06-2015 16:30,266,33.5,37.5,13,0.53,22,995.5,1,0,0,0,0
479,23-06-2015 17:30,82,30,33,13,0.59,21,997,1,0,0,0,0
480,23-06-2015 19:30,95,28,31,15,0.7,22,997,1,0,0,0,0
481,23-06-2015 20:30,96,28,33,3,0.84,25,997,0,1,0,0,0
482,23-06-2015 21:30,98,28,33,9,0.84,25,997,0,1,0,0,0
483,23-06-2015 22:30,87,28,33,6,0.84,25,997,0,1,0,0,0
484,23-06-2015 23:30,60,28,33,11,0.84,25,998,0,1,0,0,0
485,24-06-2015 00:30,112,28,33,6,0.84,25,998,0,1,0,0,0
486,24-06-2015 01:30,49,28,32,6,0.79,24,998,0,1,0,0,0
487,24-06-2015 02:30,127,28,32,6,0.79,24,998,0,1,0,0,0
488,24-06-2015 03:30,247,28,32,9,0.79,24,997,0,1,0,0,0
489,24-06-2015 04:30,245,28,32,7,0.79,24,997,0,1,0,0,0
490,24-06-2015 05:30,231,28,33,9,0.84,25,998,0,0,0,0,0
491,24-06-2015 06:30,169,28,33,9,0.84,25,998,0,0,0,0,0
492,24-06-2015 07:30,86,29,35,7,0.79,25,999,1,0,0,0,0
493,24-06-2015 08:30,317,30,37,11,0.79,26,999,1,0,0,0,0
494,24-06-2015 09:30,323,30,36,13,0.75,25,999,1,0,0,0,0
495,24-06-2015 10:30,319,32,39,11,0.67,25,999,0,0,0,0,0
496,24-06-2015 11:30,301,32,39,11,0.67,25,999,0,0,0,0,0
497,24-06-2015 12:30,360,34,42,11,0.59,25,998,0,0,0,0,0
498,24-06-2015 13:30,325,34,42,13,0.59,25,998,0,0,0,0,0
499,24-06-2015 14:30,320,36,45,11,0.53,25,996,0,0,0,0,0
500,24-06-2015 15:30,365,36,42,13,0.47,23,995,1,0,0,0,0
501,24-06-2015 16:30,433,35,43,13,0.56,25,994,1,0,0,0,0
502,24-06-2015 17:30,319,34,42,13,0.59,25,995,1,0,0,0,0
503,24-06-2015 18:30,369,30.5,37.5,7,0.76,25.5,995.5,1,0,0,0,0
504,24-06-2015 19:30,287,28,34,7,0.89,26,996,1,0,0,0,0
505,24-06-2015 20:30,287,28,33,7,0.84,25,997,1,0,0,0,0
506,24-06-2015 21:30,233,27,30,6,0.84,24,997,1,0,0,0,0
507,24-06-2015 22:30,214,25,26,11,0.83,22,998,1,0,0,0,0
508,24-06-2015 23:30,194,24.5,25.5,10,0.83,21.5,997.5,1,0,0,0,0
509,25-06-2015 00:30,351,24,25,7,0.83,21,997,1,0,0,0,0
510,25-06-2015 01:30,280,24,25,11,0.83,21,996,1,0,0,0,0
511,25-06-2015 03:30,213,23,23,13,0.78,19,995,1,0,0,0,0
512,25-06-2015 04:30,174,24,25,11,0.83,21,995,1,0,0,0,0
513,25-06-2015 05:30,35,24,25,13,0.83,21,996,0,0,1,0,0
514,25-06-2015 06:30,14,24,25,9,0.83,21,996,0,0,1,0,0
515,25-06-2015 07:30,14,24,25,11,0.83,21,996,0,0,1,0,0
516,25-06-2015 08:30,69,25,26,11,0.83,22,997,0,0,1,0,0
517,25-06-2015 09:30,82,25,26,9,0.89,23,997,0,0,0,0,1
518,25-06-2015 10:30,100,25,26,11,0.89,23,997,0,0,0,0,1
519,25-06-2015 11:30,98,26,28,11,0.89,24,997,0,0,0,0,1
520,25-06-2015 12:30,52,26.5,29,11,0.865,24,996.5,0,0,0,0,1
521,25-06-2015 13:30,35,28,32,9,0.79,24,996,0,0,0,0,1
522,25-06-2015 14:30,60,29,34,17,0.74,24,996,0,0,0,0,0
523,25-06-2015 15:30,40,29.5,34.5,14,0.72,24,995.5,0,0,0,0,0
524,25-06-2015 16:30,112,30,35,13,0.7,24,995,0,0,0,0,0
525,25-06-2015 17:30,80,30,35,13,0.7,24,995,0,1,0,0,0
526,25-06-2015 18:30,22,30,35,9,0.7,24,996,0,1,0,0,0
527,25-06-2015 19:30,64,28,32,7,0.79,24,997,0,1,0,0,0
528,25-06-2015 20:30,91,28,32,6,0.79,24,997,0,0,0,1,0
529,25-06-2015 21:30,41,27,30,6,0.84,24,997,0,0,0,1,0
530,25-06-2015 22:30,60,27,30,4,0.84,24,997,0,0,0,1,0
531,25-06-2015 23:30,77,26,28,4,0.84,23,997,0,0,0,1,0
532,26-06-2015 00:30,80,26,28,7,0.89,24,997,0,0,0,1,0
533,26-06-2015 01:30,92,26,28,3,0.89,24,997,0,0,0,1,0
534,26-06-2015 02:30,72,26,28,6,0.94,25,996,0,0,0,1,0
535,26-06-2015 03:30,187,26,28,3.5,0.94,25,996,0,0,0,1,0
536,26-06-2015 04:30,192,26,28,6,0.915,24.5,996,0,0,0,1,0
537,26-06-2015 05:30,226,26,28,8.25,0.89625,24.125,996,0,0,0,1,0
538,26-06-2015 06:30,234,27,30,9,0.84,24,997,0,0,0,1,0
539,26-06-2015 07:30,163,28,32.5,14.5,0.815,24.5,997.5,0,0,0,1,0
540,26-06-2015 08:30,295,29.5,35,19.5,0.745,24.5,998,0,0,0,1,0
541,26-06-2015 09:30,316,31,37,20,0.66,24,998,0,0,0,1,0
542,26-06-2015 10:30,308,32,38,19,0.63,24,998,0,1,0,0,0
543,26-06-2015 11:30,154,33,38,19,0.56,23,998,0,1,0,0,0
544,26-06-2015 12:30,319,34,39,15,0.53,23,997,0,1,0,0,0
545,26-06-2015 13:30,339,35,41,20,0.5,23,997,0,1,0,0,0
546,26-06-2015 14:30,252,37,40,15,0.37,20,996,0,1,0,0,0
547,26-06-2015 15:30,73,39,42,15,0.33,20,995,0,1,0,0,0
548,26-06-2015 16:30,260,39,42,20,0.33,20,995,1,0,0,0,0
549,26-06-2015 17:30,86,38,41,17,0.35,20,995,1,0,0,0,0
550,26-06-2015 18:30,77,33.5,35.5,15.5,0.45,19.5,996,1,0,0,0,0
551,26-06-2015 19:30,123,30.875,32.875,12.125,0.525,19.875,996.75,1,0,0,0,0
552,26-06-2015 20:30,109,30,32,11,0.55,20,997,0,1,0,0,0
553,26-06-2015 21:30,73,29,31,17,0.62,21,998,0,1,0,0,0
554,26-06-2015 22:30,78,29,31.5,11,0.64,21.5,998,0,1,0,0,0
555,26-06-2015 23:30,44,29,32,7,0.66,22,998,0,1,0,0,0
556,27-06-2015 00:30,92,28,30,7,0.66,21,998,0,1,0,0,0
557,27-06-2015 01:30,100,28,30,7,0.66,21,998,0,1,0,0,0
558,27-06-2015 02:30,123,28,31,6,0.7,22,998,0,1,0,0,0
559,27-06-2015 03:30,96,28,31,6,0.7,22,997,0,1,0,0,0
560,27-06-2015 04:30,154,28,31,9,0.7,22,998,0,1,0,0,0
561,27-06-2015 05:30,59,28,31,9,0.7,22,998,0,1,0,0,0
562,27-06-2015 06:30,48,28,31,7,0.7,22,998,0,1,0,0,0
563,27-06-2015 07:30,77,29.5,32.5,12,0.64,22,999,0,1,0,0,0
564,27-06-2015 08:30,77,31,35,17,0.62,23,1000,0,0,0,1,0
565,27-06-2015 09:30,81,33,38,15,0.56,23,1000,0,1,0,0,0
566,27-06-2015 10:30,93,35,39,15,0.47,22,1000,0,1,0,0,0
567,27-06-2015 11:30,133,36,41,15,0.44,22,1000,0,1,0,0,0
568,27-06-2015 12:30,138,37,42,15,0.42,22,1000,0,1,0,0,0
569,27-06-2015 13:30,96,38,44,15,0.42,23,999,0,1,0,0,0
570,27-06-2015 14:30,93,37,43,19,0.44,23,998,0,1,0,0,0
571,27-06-2015 15:30,139,38,43,19,0.4,22,997,0,1,0,0,0
572,27-06-2015 16:30,309,38,43,19,0.4,22,997,0,1,0,0,0
573,27-06-2015 17:30,301,37,43,13,0.44,23,997,1,0,0,0,0
574,27-06-2015 18:30,117,37,43,19,0.44,23,997,1,0,0,0,0
575,27-06-2015 19:30,297,32,34,24,0.49,20,998,1,0,0,0,0
576,27-06-2015 20:30,273,31,34,15,0.55,21,999,0,1,0,0,0
577,27-06-2015 21:30,156,30,33,17,0.59,21,1000,0,1,0,0,0
578,27-06-2015 22:30,157,30,33,9,0.59,21,1001,0,1,0,0,0
579,27-06-2015 23:30,98,30,33,7,0.59,21,1001,0,1,0,0,0
580,28-06-2015 00:30,152,30,33,7,0.59,21,1000,0,1,0,0,0
581,28-06-2015 01:30,236,30,33,7,0.59,21,1000,0,1,0,0,0
582,28-06-2015 02:30,114,29,31,7,0.62,21,1000,0,1,0,0,0
583,28-06-2015 03:30,121,28,30,11,0.66,21,1000,0,1,0,0,0
584,28-06-2015 04:30,176,29,31,6,0.62,21,1000,0,0,0,0,0
585,28-06-2015 05:30,62,29,31,3,0.62,21,1001,0,1,0,0,0
586,28-06-2015 06:30,67,30,33,7,0.59,21,1002,0,1,0,0,0
587,28-06-2015 07:30,92,31,35,9,0.59,22,1003,0,1,0,0,0
588,28-06-2015 08:30,96,32,36,17,0.55,22,1003,0,1,0,0,0
589,28-06-2015 09:30,132,34.5,38.5,19.5,0.48,22,1003,0,1,0,0,0
590,28-06-2015 10:30,114,37,42,15,0.42,22,1003,0,1,0,0,0
591,28-06-2015 11:30,93,37.5,42.5,15,0.41,22,1002.5,0,1,0,0,0
592,28-06-2015 12:30,170,38,43,15,0.4,22,1002,0,1,0,0,0
593,28-06-2015 13:30,117,38,43,19,0.4,22,1002,0,1,0,0,0
594,28-06-2015 14:30,94,39,44,15,0.37,22,1001,0,1,0,0,0
595,28-06-2015 15:30,47,39,43,19,0.35,21,1001,0,1,0,0,0
596,28-06-2015 16:30,278,39,42,15,0.33,20,1000,0,1,0,0,0
597,28-06-2015 17:30,273,40,44,13,0.31,20,1000,0,1,0,0,0
598,28-06-2015 18:30,296,38,41,11,0.35,20,1000,0,1,0,0,0
599,28-06-2015 19:30,247,38,42,9,0.37,21,1000,0,1,0,0,0
600,28-06-2015 20:30,179,37,41,11,0.39,21,1001,0,1,0,0,0
601,28-06-2015 21:30,178,36,42,13,0.47,23,1002,0,1,0,0,0
602,28-06-2015 22:30,177,34,41,13,0.56,24,1003,0,1,0,0,0
603,28-06-2015 23:30,145,34,39,11,0.53,23,1004,0,1,0,0,0
604,29-06-2015 00:30,215,33,38,15,0.56,23,1004,0,1,0,0,0
605,29-06-2015 01:30,351,33,38,20,0.56,23,1004,0,1,0,0,0
606,29-06-2015 02:30,240,32,37,19,0.59,23,1004,0,1,0,0,0
607,29-06-2015 03:30,73,30,33,15,0.62,22,1004,0,1,0,0,0
608,29-06-2015 04:30,304,30,33,17,0.62,22,1004,0,1,0,0,0
609,29-06-2015 05:30,259,30,34,19,0.66,23,1005,0,1,0,0,0
610,29-06-2015 06:30,260,29,32,19,0.66,22,1005,1,0,0,0,0
611,29-06-2015 07:30,318,27,30,15,0.84,24,1007,1,0,0,0,0
612,29-06-2015 08:30,336,28,32,15,0.79,24,1007,1,0,0,0,0
613,29-06-2015 09:30,38,29,31.5,15,0.625,21,1007,1,0,0,0,0
614,29-06-2015 10:30,38,31,34,15,0.55,21,1007,0,1,0,0,0
615,29-06-2015 11:30,42,32,36,15,0.55,22,1007,0,1,0,0,0
616,29-06-2015 12:30,51,33,36,15,0.49,21,1006,0,1,0,0,0
617,29-06-2015 13:30,90,34,38,15,0.49,22,1006,0,1,0,0,0
618,29-06-2015 14:30,31,34,38,15,0.49,22,1005,0,1,0,0,0
619,29-06-2015 15:30,17,35,39,15,0.47,22,1004,0,1,0,0,0
620,29-06-2015 16:30,58,35,39,15,0.47,22,1004,0,1,0,0,0
621,29-06-2015 17:30,88,34,38,20,0.49,22,1003,0,1,0,0,0
622,29-06-2015 18:30,131,33,37,20,0.52,22,1004,1,0,0,0,0
623,29-06-2015 19:30,60,32,36,19,0.55,22,1005,1,0,0,0,0
624,29-06-2015 20:30,94,31,35,15,0.59,22,1005,1,0,0,0,0
625,29-06-2015 21:30,72,30,33,13,0.59,21,1005,0,1,0,0,0
626,29-06-2015 22:30,54,30,33,9,0.62,22,1006,0,1,0,0,0
627,29-06-2015 23:30,46,29,32,15,0.66,22,1006,1,0,0,0,0
628,30-06-2015 00:30,56,29,31,15,0.62,21,1007,1,0,0,0,0
629,30-06-2015 01:30,171,28,31,7,0.7,22,1006,0,1,0,0,0
630,30-06-2015 02:30,59,28,31,9,0.7,22,1004,0,1,0,0,0
631,30-06-2015 03:30,41,28,31,7.5,0.7,22,1003.5,0,1,0,0,0
632,30-06-2015 04:30,56,28,31,7,0.7,22,1003,0,1,0,0,0
633,30-06-2015 05:30,69,28,31,11,0.7,22,1004,0,1,0,0,0
634,30-06-2015 06:30,56,28,30,13,0.66,21,1004,0,1,0,0,0
635,30-06-2015 07:30,65,29,32,13,0.66,22,1005,0,1,0,0,0
636,30-06-2015 08:30,64,29,32,11,0.66,22,1006,0,0,0,0,0
637,30-06-2015 09:30,94,31,35,9,0.59,22,1006,0,0,0,0,0
638,30-06-2015 10:30,60,32,36,7,0.55,22,1006,0,0,0,0,0
639,30-06-2015 11:30,48,33,37,7,0.52,22,1006,0,0,0,0,0
640,30-06-2015 12:30,29,35,39,15,0.47,22,1005,0,0,0,0,0
641,30-06-2015 13:30,33,35,39,15,0.47,22,1004,0,0,0,0,0
642,30-06-2015 14:30,60,33,37,15,0.52,22,1004,0,0,0,0,0
643,30-06-2015 15:30,46,33.5,38,17,0.525,22.5,1003.5,0,0,0,0,0
644,30-06-2015 16:30,57,33,36,15,0.49,21,1003,0,1,0,0,0
645,30-06-2015 17:30,59,33,36,11,0.49,21,1002,0,1,0,0,0
646,30-06-2015 18:30,61,33,36,11,0.49,21,1003,1,0,0,0,0
647,30-06-2015 19:30,89,32,35,13,0.52,21,1003,1,0,0,0,0
648,30-06-2015 20:30,141,31,33,13,0.52,20,1004,1,0,0,0,0
649,30-06-2015 21:30,91,31,33,11,0.52,20,1004,0,1,0,0,0
650,30-06-2015 22:30,127,30,33,9,0.62,22,1005,0,1,0,0,0
651,30-06-2015 23:30,163,30,33,7,0.62,22,1005,0,1,0,0,0
652,01-07-2015 00:30,100,29,32,9,0.66,22,1005,0,1,0,0,0
653,01-07-2015 01:30,164,28,31,11,0.7,22,1004,0,1,0,0,0
654,01-07-2015 02:30,125,27,29,3,0.74,22,1003,0,1,0,0,0
655,01-07-2015 03:30,122,27,29,3,0.74,22,1003,0,1,0,0,0
656,01-07-2015 04:30,257,27,29,11,0.74,22,1003,0,1,0,0,0
657,01-07-2015 05:30,54,27,29,7,0.74,22,1004,0,1,0,0,0
658,01-07-2015 06:30,129,27,29,7,0.7,21,1004,0,1,0,0,0
659,01-07-2015 07:30,26,28,32,7,0.79,24,1005,0,1,0,0,0
660,01-07-2015 08:30,87,30,34,4,0.66,23,1005,0,1,0,0,0
661,01-07-2015 09:30,77,32,36.5,6.5,0.59,23,1005,0,0,0,1,0
662,01-07-2015 10:30,85,34,39,6,0.53,23,1005,0,1,0,0,0
663,01-07-2015 11:30,48,34,39,7,0.53,23,1005,0,1,0,0,0
664,01-07-2015 12:30,80,35,41,7,0.5,23,1004,0,0,0,0,0
665,01-07-2015 13:30,136,35,41,4,0.5,23,1004,0,0,0,0,0
666,01-07-2015 14:30,93,37,43,6,0.44,23,1003,0,0,0,0,0
667,01-07-2015 15:30,73,37,43,15,0.44,23,1001,0,0,0,0,0
668,01-07-2015 16:30,91,36,41,17,0.44,22,1001,0,1,0,0,0
669,01-07-2015 17:30,77,35,42,13,0.53,24,1001,1,0,0,0,0
670,01-07-2015 18:30,99,34,36,22,0.44,20,1002,1,0,0,0,0
671,01-07-2015 19:30,96,31.5,33.5,14,0.505,20,1002.5,1,0,0,0,0
672,01-07-2015 20:30,284,31,33,13,0.52,20,1004,1,0,0,0,0
673,01-07-2015 21:30,241,31,33,11,0.52,20,1005,0,0,0,0,0
674,01-07-2015 22:30,337,30,32,11,0.55,20,1006,0,0,0,0,0
675,01-07-2015 23:30,180,30,32,7,0.55,20,1005,0,0,0,0,0
676,02-07-2015 00:30,148,29,31,7,0.58,20,1005,0,0,0,0,0
677,02-07-2015 01:30,137,29,31,6,0.58,20,1003,0,0,0,0,0
678,02-07-2015 02:30,70,29,31,3,0.62,21,1004,0,0,0,0,0
679,02-07-2015 03:30,82,29,31,7,0.62,21,1004,0,0,0,0,0
680,02-07-2015 04:30,78,28,30,7,0.66,21,1004,0,0,0,0,0
681,02-07-2015 05:30,55,28,30,7,0.66,21,1005,0,0,0,0,0
682,02-07-2015 06:30,48,28,30,7,0.66,21,1005,0,0,0,0,0
683,02-07-2015 07:30,86,29,31,7,0.62,21,1005,0,1,0,0,0
684,02-07-2015 08:30,61,32,34,9,0.49,20,1005,0,1,0,0,0
685,02-07-2015 09:30,66,32,34,7,0.49,20,1005,0,1,0,0,0
686,02-07-2015 10:30,57,34,38,4,0.49,22,1005,0,1,0,0,0
687,02-07-2015 11:30,46,35,41,7,0.5,23,1005,0,1,0,0,0
